04/10/2024 10:59:23: User=A, Controller=Theme, Action=Switch
04/10/2024 10:59:23: User=A, Controller=Home, Action=Index
04/10/2024 10:59:45: User=A, Controller=User, Action=Add
04/10/2024 10:59:56: User=A, Controller=User, Action=Add
04/10/2024 10:59:56: User=A, Controller=Home, Action=Index
04/10/2024 11:00:03: User=A, Controller=User, Action=Add
04/10/2024 11:00:14: User=A, Controller=User, Action=Add
04/10/2024 11:00:14: User=A, Controller=Home, Action=Index
04/10/2024 11:00:43: User=A, Controller=User, Action=Add
04/10/2024 11:00:56: User=A, Controller=User, Action=Add
04/10/2024 11:00:56: User=A, Controller=Home, Action=Index
04/10/2024 11:01:16: User=A, Controller=Theme, Action=Switch
04/10/2024 11:01:17: User=A, Controller=Home, Action=Index
04/10/2024 11:01:19: User=A, Controller=Theme, Action=Switch
04/10/2024 11:01:19: User=A, Controller=Home, Action=Index
04/10/2024 11:01:20: User=A, Controller=Theme, Action=Switch
04/10/2024 11:01:20: User=A, Controller=Home, Action=Index
04/10/2024 11:12:29: User=A, Controller=Theme, Action=Switch
04/10/2024 11:12:29: User=A, Controller=Home, Action=Index
04/10/2024 12:04:25: User=Anonymous, Controller=Home, Action=Index
04/10/2024 12:04:33: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:05:05: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:05:09: User=Anonymous, Controller=Theme, Action=Switch
04/10/2024 12:05:09: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:05:11: User=Anonymous, Controller=Theme, Action=Switch
04/10/2024 12:05:11: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:05:45: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:05:48: User=A, Controller=User, Action=login
04/10/2024 12:06:22: User=A, Controller=Home, Action=Index
04/10/2024 12:06:24: User=A, Controller=Theme, Action=Switch
04/10/2024 12:06:24: User=A, Controller=Home, Action=Index
04/10/2024 12:06:25: User=A, Controller=Theme, Action=Switch
04/10/2024 12:06:25: User=A, Controller=Home, Action=Index
04/10/2024 12:06:25: User=A, Controller=Theme, Action=Switch
04/10/2024 12:06:25: User=A, Controller=Home, Action=Index
04/10/2024 12:07:00: User=A, Controller=User, Action=Logout
04/10/2024 12:07:00: User=A, Controller=User, Action=Login
04/10/2024 12:07:09: User=Anonymous, Controller=Home, Action=Index
04/10/2024 12:07:09: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:07:14: User=Anonymous, Controller=User, Action=login
04/10/2024 12:07:14: User=v, Controller=User, Action=login
04/10/2024 12:07:14: User=v, Controller=Home, Action=Index
04/10/2024 12:07:17: User=v, Controller=Theme, Action=Switch
04/10/2024 12:07:17: User=v, Controller=Home, Action=Index
04/10/2024 12:10:58: User=Anonymous, Controller=ToDo, Action=Index
04/10/2024 12:10:58: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:11:03: User=a, Controller=User, Action=login
04/10/2024 12:11:30: User=a, Controller=ToDo, Action=Index
04/10/2024 12:11:33: User=a, Controller=User, Action=Add
04/10/2024 12:11:34: User=a, Controller=Theme, Action=Switch
04/10/2024 12:11:34: User=a, Controller=User, Action=Add
04/10/2024 12:13:14: User=a, Controller=User, Action=Add
04/10/2024 12:14:06: User=a, Controller=User, Action=Add
04/10/2024 12:14:07: User=a, Controller=ToDo, Action=Index
04/10/2024 12:14:10: User=a, Controller=User, Action=Add
04/10/2024 12:14:12: User=a, Controller=User, Action=Add
04/10/2024 12:15:30: User=a, Controller=User, Action=Add
04/10/2024 12:15:31: User=a, Controller=ToDo, Action=Index
04/10/2024 12:15:32: User=a, Controller=User, Action=Add
04/10/2024 12:15:46: User=Anonymous, Controller=Todo, Action=Index
04/10/2024 12:15:46: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:15:52: User=a, Controller=User, Action=login
04/10/2024 12:15:52: User=a, Controller=Todo, Action=Index
04/10/2024 12:15:59: User=a, Controller=User, Action=Add
04/10/2024 12:16:04: User=a, Controller=Theme, Action=Switch
04/10/2024 12:16:04: User=a, Controller=User, Action=Add
04/10/2024 12:16:06: User=a, Controller=Todo, Action=Index
04/10/2024 12:23:54: User=Anonymous, Controller=Todo, Action=Index
04/10/2024 12:23:54: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:23:58: User=A, Controller=User, Action=login
04/10/2024 12:23:58: User=A, Controller=Todo, Action=Index
04/10/2024 12:23:59: User=A, Controller=Todo, Action=Add
04/10/2024 12:24:14: User=A, Controller=Todo, Action=Add
04/10/2024 12:24:36: User=A, Controller=Todo, Action=Add
04/10/2024 12:24:42: User=A, Controller=Todo, Action=Add
04/10/2024 12:24:47: User=A, Controller=Todo, Action=Add
04/10/2024 12:25:16: User=A, Controller=Todo, Action=Add
04/10/2024 12:25:18: User=A, Controller=Todo, Action=Add
04/10/2024 12:25:18: User=A, Controller=Todo, Action=Index
04/10/2024 12:25:26: User=A, Controller=Todo, Action=Delete
04/10/2024 12:25:26: User=A, Controller=Todo, Action=Index
04/10/2024 12:25:29: User=A, Controller=Todo, Action=Add
04/10/2024 12:25:37: User=A, Controller=Todo, Action=Add
04/10/2024 12:25:37: User=A, Controller=Todo, Action=Index
04/10/2024 12:25:39: User=A, Controller=Todo, Action=Add
04/10/2024 12:25:46: User=A, Controller=Todo, Action=Add
04/10/2024 12:25:46: User=A, Controller=Todo, Action=Index
04/10/2024 12:25:50: User=A, Controller=Todo, Action=Delete
04/10/2024 12:25:50: User=A, Controller=Todo, Action=Index
04/10/2024 12:25:56: User=A, Controller=Theme, Action=Switch
04/10/2024 12:25:56: User=A, Controller=Todo, Action=Index
04/10/2024 12:25:57: User=A, Controller=Theme, Action=Switch
04/10/2024 12:25:57: User=A, Controller=Todo, Action=Index
04/10/2024 12:25:58: User=A, Controller=Theme, Action=Switch
04/10/2024 12:25:58: User=A, Controller=Todo, Action=Index
04/10/2024 12:25:58: User=A, Controller=Theme, Action=Switch
04/10/2024 12:25:58: User=A, Controller=Todo, Action=Index
04/10/2024 12:25:59: User=A, Controller=Theme, Action=Switch
04/10/2024 12:25:59: User=A, Controller=Todo, Action=Index
04/10/2024 12:26:00: User=A, Controller=Theme, Action=Switch
04/10/2024 12:26:00: User=A, Controller=Todo, Action=Index
04/10/2024 12:26:00: User=A, Controller=Theme, Action=Switch
04/10/2024 12:26:00: User=A, Controller=Todo, Action=Index
04/10/2024 12:26:01: User=A, Controller=Theme, Action=Switch
04/10/2024 12:26:01: User=A, Controller=Todo, Action=Index
04/10/2024 12:26:01: User=A, Controller=Theme, Action=Switch
04/10/2024 12:26:01: User=A, Controller=Todo, Action=Index
04/10/2024 12:36:49: User=A, Controller=Theme, Action=Switch
04/10/2024 12:36:49: User=A, Controller=Todo, Action=Index
04/10/2024 12:36:51: User=A, Controller=Todo, Action=Add
04/10/2024 12:36:53: User=A, Controller=Theme, Action=Switch
04/10/2024 12:36:53: User=A, Controller=Todo, Action=Add
04/10/2024 12:36:59: User=A, Controller=Todo, Action=Index
04/10/2024 12:37:04: User=A, Controller=Todo, Action=Add
04/10/2024 12:42:27: User=A, Controller=Todo, Action=Add
04/10/2024 12:42:31: User=A, Controller=Todo, Action=Add
04/10/2024 12:42:33: User=A, Controller=Todo, Action=Index
04/10/2024 12:42:35: User=A, Controller=Todo, Action=Add
04/10/2024 12:43:11: User=Anonymous, Controller=Todo, Action=Index
04/10/2024 12:43:11: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:43:15: User=a, Controller=User, Action=login
04/10/2024 12:43:15: User=a, Controller=Todo, Action=Index
04/10/2024 12:43:18: User=a, Controller=Todo, Action=Add
04/10/2024 12:43:21: User=a, Controller=Todo, Action=Index
04/10/2024 12:45:22: User=a, Controller=Todo, Action=Add
04/10/2024 12:45:27: User=a, Controller=Todo, Action=Index
04/10/2024 12:45:30: User=a, Controller=Todo, Action=Add
04/10/2024 12:45:34: User=a, Controller=Todo, Action=Index
04/10/2024 12:45:36: User=a, Controller=Theme, Action=Switch
04/10/2024 12:45:36: User=a, Controller=Todo, Action=Index
04/10/2024 12:45:38: User=a, Controller=Todo, Action=Add
04/10/2024 12:45:45: User=a, Controller=Todo, Action=Add
04/10/2024 12:45:45: User=a, Controller=Todo, Action=Index
04/10/2024 12:45:46: User=a, Controller=Todo, Action=Modify
04/10/2024 12:48:56: User=a, Controller=Todo, Action=Modify
04/10/2024 12:49:00: User=a, Controller=Todo, Action=Index
04/10/2024 12:49:02: User=a, Controller=Todo, Action=Add
04/10/2024 12:49:53: User=a, Controller=Todo, Action=Add
04/10/2024 12:49:55: User=a, Controller=Todo, Action=Index
04/10/2024 12:49:56: User=a, Controller=Todo, Action=Add
04/10/2024 12:49:58: User=a, Controller=Todo, Action=Index
04/10/2024 12:52:22: User=a, Controller=Todo, Action=Index
04/10/2024 12:52:25: User=a, Controller=Todo, Action=Index
04/10/2024 12:52:26: User=a, Controller=Todo, Action=Add
04/10/2024 12:52:29: User=a, Controller=Todo, Action=Index
04/10/2024 12:52:30: User=a, Controller=Todo, Action=Modify
04/10/2024 12:52:35: User=a, Controller=Todo, Action=Index
04/10/2024 12:52:37: User=a, Controller=Todo, Action=Add
04/10/2024 12:53:07: User=a, Controller=User, Action=Logout
04/10/2024 12:53:07: User=a, Controller=User, Action=Login
04/10/2024 12:55:33: User=Anonymous, Controller=Todo, Action=Index
04/10/2024 12:55:33: User=Anonymous, Controller=User, Action=Login
04/10/2024 12:55:39: User=A, Controller=User, Action=login
04/10/2024 12:55:39: User=A, Controller=Todo, Action=Index
04/10/2024 12:55:41: User=A, Controller=Todo, Action=Add
04/10/2024 12:55:43: User=A, Controller=Todo, Action=Index
04/10/2024 12:55:45: User=A, Controller=Todo, Action=Add
04/10/2024 12:55:50: User=A, Controller=Todo, Action=Add
04/10/2024 12:55:50: User=A, Controller=Todo, Action=Index
04/10/2024 12:55:52: User=A, Controller=Todo, Action=Modify
04/10/2024 12:55:54: User=A, Controller=Theme, Action=Switch
04/10/2024 12:55:54: User=A, Controller=Todo, Action=Modify
04/10/2024 12:56:22: User=A, Controller=Todo, Action=Index
04/10/2024 12:56:28: User=A, Controller=Theme, Action=Switch
04/10/2024 12:56:28: User=A, Controller=Todo, Action=Index
04/10/2024 12:56:36: User=A, Controller=Todo, Action=Add
04/10/2024 12:56:45: User=A, Controller=Theme, Action=Switch
04/10/2024 12:56:45: User=A, Controller=Todo, Action=Add
04/10/2024 12:56:46: User=A, Controller=Theme, Action=Switch
04/10/2024 12:56:46: User=A, Controller=Todo, Action=Add
04/10/2024 12:56:46: User=A, Controller=Theme, Action=Switch
04/10/2024 12:56:46: User=A, Controller=Todo, Action=Add
04/10/2024 12:56:47: User=A, Controller=Theme, Action=Switch
04/10/2024 12:56:47: User=A, Controller=Todo, Action=Add
04/10/2024 12:56:47: User=A, Controller=Theme, Action=Switch
04/10/2024 12:56:47: User=A, Controller=Todo, Action=Add
04/10/2024 12:56:48: User=A, Controller=Theme, Action=Switch
04/10/2024 12:56:48: User=A, Controller=Todo, Action=Add
04/10/2024 12:56:48: User=A, Controller=Theme, Action=Switch
04/10/2024 12:56:48: User=A, Controller=Todo, Action=Add
04/10/2024 12:56:52: User=A, Controller=Todo, Action=Index
04/10/2024 14:16:57: User=Anonymous, Controller=Todo, Action=Index
04/10/2024 14:16:57: User=Anonymous, Controller=User, Action=Login
04/10/2024 14:17:01: User=Anonymous, Controller=Theme, Action=Switch
04/10/2024 14:17:01: User=Anonymous, Controller=User, Action=Login
04/10/2024 14:17:05: User=A, Controller=User, Action=login
04/10/2024 14:17:05: User=A, Controller=Todo, Action=Index
04/10/2024 14:17:06: User=A, Controller=Todo, Action=Add
04/10/2024 14:17:14: User=A, Controller=Todo, Action=Add
04/10/2024 14:17:14: User=A, Controller=Todo, Action=Index
04/10/2024 14:17:17: User=A, Controller=Todo, Action=Modify
04/10/2024 14:17:19: User=A, Controller=Todo, Action=Index
04/10/2024 14:17:20: User=A, Controller=Todo, Action=Add
04/10/2024 14:17:23: User=A, Controller=Todo, Action=Index
04/10/2024 14:17:24: User=A, Controller=Todo, Action=Modify
04/10/2024 14:19:20: User=A, Controller=Todo, Action=Modify
04/10/2024 14:19:23: User=A, Controller=Todo, Action=Modify
04/10/2024 14:19:23: User=A, Controller=Todo, Action=Index
04/10/2024 14:19:33: User=A, Controller=User, Action=Logout
04/10/2024 14:19:33: User=A, Controller=User, Action=Login
04/10/2024 17:42:56: User=Anonymous, Controller=Todo, Action=Index
04/10/2024 17:42:56: User=Anonymous, Controller=User, Action=Login
04/10/2024 17:43:04: User=a, Controller=User, Action=login
04/10/2024 17:43:04: User=a, Controller=Todo, Action=Index
04/10/2024 17:43:07: User=a, Controller=Theme, Action=Switch
04/10/2024 17:43:07: User=a, Controller=Todo, Action=Index
04/10/2024 17:43:08: User=a, Controller=Theme, Action=Switch
04/10/2024 17:43:08: User=a, Controller=Todo, Action=Index
04/10/2024 17:43:09: User=a, Controller=Theme, Action=Switch
04/10/2024 17:43:09: User=a, Controller=Todo, Action=Index
04/10/2024 17:43:11: User=a, Controller=Todo, Action=Add
04/10/2024 17:43:13: User=a, Controller=Theme, Action=Switch
04/10/2024 17:43:13: User=a, Controller=Todo, Action=Add
04/10/2024 17:43:28: User=a, Controller=Todo, Action=Add
04/10/2024 17:43:28: User=a, Controller=Todo, Action=Index
04/10/2024 17:43:29: User=a, Controller=Todo, Action=Modify
04/10/2024 17:44:19: User=a, Controller=Todo, Action=Modify
04/10/2024 17:44:27: User=a, Controller=Todo, Action=Index
04/10/2024 17:44:30: User=a, Controller=Todo, Action=Add
04/10/2024 17:44:33: User=a, Controller=Theme, Action=Switch
04/10/2024 17:44:33: User=a, Controller=Todo, Action=Add
04/10/2024 17:44:37: User=a, Controller=Theme, Action=Switch
04/10/2024 17:44:37: User=a, Controller=Todo, Action=Add
04/10/2024 17:44:47: User=a, Controller=Todo, Action=Index
04/10/2024 17:44:53: User=a, Controller=Todo, Action=Modify
04/10/2024 17:44:57: User=a, Controller=Todo, Action=Modify
04/10/2024 17:44:57: User=a, Controller=Todo, Action=Index
04/10/2024 17:45:07: User=a, Controller=Theme, Action=Switch
04/10/2024 17:45:07: User=a, Controller=Todo, Action=Index
04/10/2024 17:45:12: User=a, Controller=User, Action=Logout
04/10/2024 17:45:12: User=a, Controller=User, Action=Login
04/10/2024 18:09:49: User=a, Controller=User, Action=Login
04/10/2024 18:09:55: User=A, Controller=User, Action=login
04/10/2024 18:09:55: User=A, Controller=Todo, Action=Index
04/10/2024 18:09:57: User=A, Controller=Todo, Action=Add
04/10/2024 18:10:06: User=A, Controller=Todo, Action=Add
04/10/2024 18:10:06: User=A, Controller=Todo, Action=Index
04/10/2024 18:10:16: User=A, Controller=Theme, Action=Switch
04/10/2024 18:10:16: User=A, Controller=Todo, Action=Index
04/10/2024 18:13:05: User=Anonymous, Controller=Todo, Action=Index
04/10/2024 18:13:05: User=Anonymous, Controller=User, Action=Login
04/10/2024 18:13:16: User=Anonymous, Controller=Theme, Action=Switch
04/10/2024 18:13:16: User=Anonymous, Controller=User, Action=Login
04/10/2024 18:13:17: User=Anonymous, Controller=Theme, Action=Switch
04/10/2024 18:13:17: User=Anonymous, Controller=User, Action=Login
04/10/2024 18:13:17: User=Anonymous, Controller=Theme, Action=Switch
04/10/2024 18:13:17: User=Anonymous, Controller=User, Action=Login
04/10/2024 18:13:18: User=Anonymous, Controller=Theme, Action=Switch
04/10/2024 18:13:18: User=Anonymous, Controller=User, Action=Login
04/10/2024 18:13:18: User=Anonymous, Controller=Theme, Action=Switch
04/10/2024 18:13:18: User=Anonymous, Controller=User, Action=Login
04/10/2024 18:13:19: User=Anonymous, Controller=Theme, Action=Switch
04/10/2024 18:13:19: User=Anonymous, Controller=User, Action=Login
04/10/2024 18:13:23: User=A, Controller=User, Action=login
04/10/2024 18:13:23: User=A, Controller=Todo, Action=Index
04/10/2024 18:13:30: User=A, Controller=Todo, Action=Add
06/10/2024 16:33:49: User=Anonymous, Controller=Todo, Action=Index
06/10/2024 16:33:49: User=Anonymous, Controller=User, Action=Login
06/10/2024 16:33:53: User=Anonymous, Controller=Theme, Action=Switch
06/10/2024 16:33:53: User=Anonymous, Controller=User, Action=Login
06/10/2024 16:33:59: User=A, Controller=User, Action=login
06/10/2024 16:33:59: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:03: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:03: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:04: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:04: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:05: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:05: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:05: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:05: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:07: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:07: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:08: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:08: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:08: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:08: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:09: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:09: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:11: User=A, Controller=Todo, Action=Add
06/10/2024 16:34:21: User=A, Controller=Todo, Action=Add
06/10/2024 16:34:21: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:32: User=A, Controller=Todo, Action=Add
06/10/2024 16:34:34: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:39: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:39: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:40: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:40: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:41: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:41: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:42: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:42: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:43: User=A, Controller=Theme, Action=Switch
06/10/2024 16:34:43: User=A, Controller=Todo, Action=Index
06/10/2024 16:34:49: User=A, Controller=User, Action=Logout
06/10/2024 16:34:49: User=A, Controller=User, Action=Login
06/10/2024 16:34:54: User=A, Controller=User, Action=login
06/10/2024 16:34:54: User=A, Controller=Todo, Action=Index
07/10/2024 00:04:06: User=Anonymous, Controller=Todo, Action=Index
07/10/2024 00:04:06: User=Anonymous, Controller=User, Action=Login
07/10/2024 00:04:12: User=a, Controller=User, Action=login
07/10/2024 00:04:12: User=a, Controller=Todo, Action=Index
07/10/2024 00:04:14: User=a, Controller=Theme, Action=Switch
07/10/2024 00:04:14: User=a, Controller=Todo, Action=Index
07/10/2024 00:04:15: User=a, Controller=Todo, Action=Add
07/10/2024 00:04:51: User=a, Controller=Todo, Action=Add
07/10/2024 00:04:51: User=a, Controller=Todo, Action=Index
07/10/2024 00:04:54: User=a, Controller=Todo, Action=Modify
07/10/2024 00:04:59: User=a, Controller=Todo, Action=Modify
07/10/2024 00:04:59: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:01: User=a, Controller=Todo, Action=Modify
07/10/2024 00:05:08: User=a, Controller=Todo, Action=Modify
07/10/2024 00:05:08: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:22: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:22: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:23: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:23: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:23: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:23: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:24: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:24: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:25: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:25: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:25: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:25: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:26: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:26: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:27: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:27: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:27: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:27: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:29: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:29: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:30: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:30: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:31: User=a, Controller=Theme, Action=Switch
07/10/2024 00:05:31: User=a, Controller=Todo, Action=Index
07/10/2024 00:05:33: User=a, Controller=User, Action=Logout
07/10/2024 00:05:33: User=a, Controller=User, Action=Login
12/10/2024 19:32:52: User=Anonymous, Controller=Todo, Action=Index
12/10/2024 19:32:52: User=Anonymous, Controller=User, Action=Login
12/10/2024 19:33:02: User=Anonymous, Controller=Theme, Action=Switch
12/10/2024 19:33:02: User=Anonymous, Controller=User, Action=Login
12/10/2024 19:33:04: User=Anonymous, Controller=Theme, Action=Switch
12/10/2024 19:33:04: User=Anonymous, Controller=User, Action=Login
12/10/2024 19:33:04: User=Anonymous, Controller=Theme, Action=Switch
12/10/2024 19:33:04: User=Anonymous, Controller=User, Action=Login
12/10/2024 19:33:45: User=A, Controller=User, Action=login
12/10/2024 19:33:45: User=A, Controller=Todo, Action=Index
12/10/2024 19:33:51: User=A, Controller=Todo, Action=Add
12/10/2024 19:35:04: User=A, Controller=Todo, Action=Add
12/10/2024 19:35:04: User=A, Controller=Todo, Action=Index
12/10/2024 19:35:10: User=A, Controller=Todo, Action=Add
12/10/2024 19:36:44: User=A, Controller=Todo, Action=Add
12/10/2024 19:36:44: User=A, Controller=Todo, Action=Index
12/10/2024 19:36:49: User=A, Controller=Todo, Action=Add
12/10/2024 19:37:34: User=A, Controller=Todo, Action=Add
12/10/2024 19:37:34: User=A, Controller=Todo, Action=Index
12/10/2024 19:37:55: User=A, Controller=User, Action=Logout
12/10/2024 19:37:55: User=A, Controller=User, Action=Login
12/10/2024 19:37:59: User=A, Controller=User, Action=login
12/10/2024 19:37:59: User=A, Controller=Todo, Action=Index
12/10/2024 19:38:48: User=A, Controller=Todo, Action=Modify
12/10/2024 19:38:50: User=A, Controller=Theme, Action=Switch
12/10/2024 19:38:50: User=A, Controller=Todo, Action=Modify
12/10/2024 19:39:29: User=A, Controller=Theme, Action=Switch
12/10/2024 19:39:29: User=A, Controller=Todo, Action=Modify
12/10/2024 19:39:32: User=A, Controller=Todo, Action=Index
12/10/2024 19:45:00: User=Anonymous, Controller=Todo, Action=Index
12/10/2024 19:45:01: User=Anonymous, Controller=User, Action=Login
12/10/2024 19:45:10: User=1, Controller=User, Action=login
12/10/2024 19:45:10: User=1, Controller=Todo, Action=Index
